time,large1,dense1,large2,dense2,copy_on_write,run_containers,amalgamation,gcc_optimization,avx_enabled,size1,universe1,size2,universe2
0.00318098,True,False,True,True,False,False,False,True,False,1048585,67109442,1048581,1572875
0.00362587,True,False,True,False,True,True,True,True,False,1048579,67109065,1048582,67109251
0.00497508,True,True,True,True,True,False,False,True,False,1048574,1572864,1048586,1572882
0.00361395,True,False,True,False,True,False,True,True,False,1048586,67109504,1048584,67109377
0.00329304,True,True,True,False,False,False,True,True,True,1048572,1572861,1048580,67109120
0.002249,True,False,True,True,True,False,False,True,False,1048570,67108485,1048576,1572868
0.00081301,True,False,True,True,False,True,False,True,False,1048585,67109449,1048568,1572861
0.0036211,True,False,True,False,True,False,True,True,True,1048573,67108682,1048583,67109320
0.00355101,True,False,True,False,True,True,False,True,True,1048573,67108672,1048566,67108230
0.00350094,True,True,True,False,False,False,True,True,False,1048582,1572873,1048570,67108484
4.101e-05,True,True,True,True,False,True,False,True,False,1048576,1572865,1048579,1572873
0.00376201,True,False,True,False,False,True,False,True,True,1048576,67108867,1048578,67108993
0.00472593,True,False,True,False,False,True,True,True,False,1048567,67108290,1048566,67108233
0.00319386,True,False,True,True,False,False,False,True,False,1048585,67109446,1048582,1572877
0.00524092,True,True,True,True,True,False,False,True,True,1048586,1572886,1048585,1572882
0.0024631,True,True,True,False,True,False,False,True,False,1048574,1572863,1048571,67108547
4.196e-05,True,True,True,True,True,True,True,True,True,1048569,1572863,1048584,1572884
0.00269508,True,False,True,True,True,False,True,True,True,1048567,67108289,1048572,1572865
4.601e-05,True,True,True,True,False,True,True,True,False,1048573,1572865,1048580,1572875
0.00341892,True,False,True,False,True,True,True,True,False,1048581,67109186,1048583,67109318
0.006531,True,True,True,True,False,False,False,True,True,1048568,1572860,1048575,1572862
0.0035069,True,True,True,False,False,False,False,True,True,1048570,1572861,1048568,67108354
